MW,LogP,HBA,HBD,PSA,RotB,QED,SA,num_rings,generated_sequence,score
491.59800000000047,2.4929999999999994,10,3,154.81,7,0.2746877139060968,5.184445960109254,1,[C][C][Branch1][C][C][C@H1][Branch1][C][O][C][C][C][C][C][C][C][C@H1][Branch1][C][O-1][C][C@H1][Branch1][C][O][O][C][C][C][C@H1][Branch1][C][O][C][C][C][C][C][=Branch1][C][=O][O][O][C][=Branch1][C][=O][O][Ring2][Ring1][Branch2],-0.01703568067322142
500.4530000000003,2.5429000000000004,13,7,212.66999999999996,8,0.11055279413377171,6.0924716525276645,2,[C][O][C][C][O][C][Branch1][C][O][C][C][C][C][C][C][=C][Branch1][C][O][C][Branch1][C][O][=C][Branch1][C][O][C][Branch1][C][O][=C][Ring1][N][C][=Branch1][C][=O][O][C][=Branch1][C][=O][O][C][C][=C][Branch1][C][O][C][Branch1][C][O][=C][Ring2][Ring1][Branch2],-0.01718390048853887
498.4890000000003,2.5460000000000003,10,4,190.08999999999997,5,0.18954245767763114,5.316317535868235,2,[C][O][C][Branch1][C][O][=N][C][=C][Branch1][C][O][C][C][Branch1][C][O][=C][Ring1][Branch1][C][=Branch1][C][=O][O][C@@H1][Branch1][=Branch1][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][N][O][C][Branch1][C][O][=N][C][Branch1][C][O][=N][C][Ring2][Ring1][=Branch2],-0.01864651399055598
508.4800000000004,2.5203000000000007,11,6,204.43999999999997,1,0.18460570514153452,4.24221122933371,2,[C][O][C][Branch1][C][O][=N][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1][C][C][C][=Branch1][C][=O][N][C][C][C][C][=Branch1][C][=O][O][C][Branch1][C][O][=C][Branch1][C][O][C][Branch1][C][O][=C][Ring1][=Branch2][C][C][C][=Branch1][C][=O][O][C][Ring2][Ring1][#Branch2],-0.018803616673396435
499.4890000000004,2.548800000000001,12,5,203.10999999999999,8,0.1856580946583528,5.083291097733483,1,[C][C][C][C][C][C][C][C@H1][Branch1][C][O][C][C][=C][C][Branch1][C][O][=C][Branch1][C][O][C][Branch1][C][O][=C][Ring1][N][C][=Branch1][C][=O][O][C][C][C][=Branch1][C][=O][O][C][=Branch1][C][=O][O][C][Branch1][C][O-1][C][Branch1][C][O][=C][Ring2][Ring1][Branch2],-0.01954673589119195
491.53400000000033,2.5362,11,6,206.06999999999996,17,0.05703340279986878,4.633952745673399,0,[C][C][C][C][C][C][C@H1][Branch1][C][C][O][C][C@H1][Branch1][C][O][C][=C][Branch1][C][O][C][C][Branch1][C][O][=C][Branch1][C][N][C][C][C][=Branch1][C][=O][O][=C][Branch1][C][O][C][C][=Branch1][C][=O][O][C][=Branch1][C][=O][O][Ring2][Ring1][N],-0.02227920608998394
504.58100000000024,2.4438699999999995,12,6,192.01999999999998,19,0.03799446816922188,5.413650126073563,0,[C][C][C@H1][Branch1][C][O][C@@H1][Branch1][C][C][O][C][C][=Branch1][C][=O][N][C][=C][Branch1][C][O][C][C][C@H1][Branch1][C][C][C][C][C][C@H1][Branch1][C][C][C@H1][Branch1][C][O][C][=N][O][C][=Branch1][C][=O][O][=N][O][C][=Branch1][Ring2][=N][Ring1][N],-0.024249423663254704
488.4860000000003,2.5201000000000002,12,4,178.28,13,0.1381459024214224,4.071941247639661,1,[C][C][C][C][C][C][C@H1][Branch1][C][C][O][C][C][=C][C][Branch1][C][O][=C][C][Branch1][C][O][=C][Ring1][Branch2][O][C][=Branch1][C][=O][O][C][C@@H1][Branch1][C][O][C@H1][Branch1][C][O][C][=Branch1][C][=O][O][C][=Branch1][C][=O][O][C][Ring2][Ring1][Branch2],-0.024391194804682614
490.50200000000035,2.4587000000000003,12,6,200.27999999999997,7,0.1731553008832359,4.954094151334939,1,[C][C][C][C][C][C@H1][Branch1][C][O][=C][C][Branch1][C][O][=C][Branch1][C][O][C][C][C][C][C][Branch1][C][O][=C][Branch1][C][O][C][=Branch1][C][=O][O][=C][Branch1][C][O][C][C][C][=Branch1][C][=O][O][C][Branch1][#Branch1][O][C][Ring2][Ring1][Branch1][=O],-0.02517455890378159
505.5650000000003,2.441439999999999,13,7,211.70999999999995,5,0.16365961059157058,5.437124634239885,1,[C][C][C][C][C][C][C][C][C][C][C][C@@H1][Branch1][C][O][C][C@@H1][Branch1][C][O][C@@H1][Branch1][C][O][C][C][C@@H1][Branch1][C][O][=N][O][C][=Branch1][C][=N][O][C][=Branch1][C][=O][O][C][=Branch1][C][=O][O][C][Ring2][Ring1][N][=N],-0.02593377481200969
