MW,LogP,HBA,HBD,PSA,RotB,QED,SA,num_rings,generated_sequence,score
458.57900000000024,2.53369,5,2,96.97000000000001,2,0.7099862898276877,5.581123939437106,3,[C][C][C@H1][Branch1][C][C][C@@H1][N][C][=Branch1][C][=O][C@@H1][C][C][C][N][Ring1][Branch1][C][=Branch1][C][=O][C@H1][Branch1][#Branch1][C@@H1][Branch1][C][C][C][C][N][C][=Branch1][C][=O][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][O][C][C][O][Ring2][Ring1][S][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1][C][=Branch1][C][=O][N][C@@H1][Branch1][#Branch1][C@@H1][Branch1][C][C][C][C][C][=Branch1][C][=O][N][N][C@@H1][Branch1][=Branch1][C][Branch1][C][C][C][C][=Branch1][C][=O][O],0.7099862898276877
316.421,3.2833900000000016,3,1,55.4,8,0.6991873781367465,4.5458812904977615,1,[C][C][C@H1][Branch1][C][C][C@H1][C][=Branch1][C][=O][N][C@H1][Branch2][Ring1][#Branch1][C][C][=C][C][=C][Branch1][Ring1][O][C][C][=C][Branch1][C][C][C][=C][Ring1][O][Ring1][Branch2][C][=Branch1][C][=O][N][C@@H1][Branch1][=Branch1][C][=Branch1][C][=O][O][C][=Branch1][C][=O][N][C@H1][C][C][C][C@@H1][Branch1][C][O][N][Branch1][Branch1][C][Ring1][#Branch1][=O][C@@H1][Branch1][#Branch1][C][C][Branch1][C][C][C][C][=Branch1][C][=O][N][C@@H1][Branch1][=N][C][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1][C][=Branch1][C][=O][N][Ring2][Branch1][Branch2][C],0.6991873781367465
407.5560000000001,3.2482900000000017,5,2,84.5,5,0.6836306045163462,6.523301309938839,2,[C][C][C@H1][Branch1][C][C][C@@H1][N][C][=Branch1][C][=O][C@H1][Branch1][S][N][C][=Branch1][C][=O][O][C][Branch1][C][C][Branch1][C][C][C][C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][S][C][C@@H1][Branch2][Ring2][C][=Branch1][C][=O][N][Branch1][C][C][C@@H1][Branch1][C][C][O][C][=Branch1][C][=O][N][Branch1][C][C][C@@H1][Branch1][#C][C][C][=C][NH1][C][=C][C][=C][C][=C][Ring1][=Branch2][Ring1][=Branch1][C][=Branch1][C][=O][O][C][Branch1][C][C][Branch1][C][C][O][C][=Branch1][C][=O][N][C][Ring2][Branch1][=Branch2][=O],0.6836306045163462
303.37700000000007,3.4113200000000017,2,1,46.17,5,0.6690611326156788,3.46985047910629,2,[C][C][C][C][C@H1][Branch1][C][C][C@@H1][Branch2][Ring1][Ring2][N][C][=Branch1][C][=O][C][=C][C][=C][C][Branch1][C][F][=C][C][=C][Ring1][#Branch1][C][C][Ring1][O][=O][N][C][=Branch1][C][=O][C@H1][Branch1][=Branch2][C][C][C][C][C][Ring1][=Branch1][N][C][=Branch1][C][=O][C][=C][C][=Branch1][C][=O][N][C][C][=Branch1][C][=O][C@@H1][Branch2][Ring1][Ring2][N][C][=Branch1][C][=O][C@H1][Branch1][C][C][N][C][=Branch1][C][=O][O][C][Branch1][C][C][Branch1][C][C][C][Branch1][C][C][C][S][C][Ring2][Branch1][Branch1][=O],0.6690611326156788
371.4360000000001,5.1627000000000045,4,0,52.330000000000005,1,0.6496629759612825,5.449995112392562,5,[C][C][C][C][C][=C][C][=C][Branch2][#Branch1][Ring2][C][Branch1][C][O][=N][C][=C][C][Branch1][Ring1][O][C][=C][C][=C][Ring1][Branch2][C][=C][Branch1][#Branch1][C][=C][Ring1][=C][Ring1][N][Ring2][Ring1][C][C][=Branch1][C][=O][N][C@H1][C][C][N][Branch1][=Branch1][C][Branch1][C][C][=O][C][=Branch1][C][=O][C@H1][Branch1][=C][C@@H1][Branch1][C][C][O][P][=Branch1][C][=O][Branch1][C][O][O][C][=Branch1][C][=O][N][C][C][=Branch1][C][=O][C@@H1][C][C][C][N][Ring1][=Branch1][C][=Branch1][C][=O][C][Ring2][Ring2][=N][C][=C][Ring2][Branch1][#Branch1],0.6496629759612825
428.54900000000026,3.9952900000000033,5,1,81.69999999999999,6,0.6469960085430605,5.37130007352461,2,[C][C][C][C][Branch2][#Branch1][#Branch1][O][C][=C][C][=C][Branch2][#Branch1][O][C][=C][C][=C][C][Branch2][=Branch1][Ring1][O][C@H1][C][=Branch1][C][=O][N][C@@H1][Branch1][#Branch2][C][C][C][C][C][C][Ring1][=Branch1][C][=Branch1][C][=O][N][C][C@H1][Branch1][=Branch1][C][Branch1][C][N][=O][C][S][C][=Branch1][C][=O][C@H1][Branch1][=C][C][C][=C][C][=C][Branch1][Ring1][O][C][C][=C][Ring1][Branch2][N][C][=Branch1][C][=O][C@@H1][C][C][C][N][Ring1][Branch1][C][Ring2][Ring1][=C][=O][C][=C][Ring2][Branch1][=Branch1][C][C][=C][Ring2][Branch1][#Branch2],0.6469960085430605
282.79100000000005,3.3954900000000023,2,1,38.33,5,0.6199258733164218,5.055384497127941,1,[C][C][C@H1][Branch1][C][C][C@H1][N][C][=Branch1][C][=O][C@H1][Branch1][#C][C][C][=C][C][=C][Branch1][Ring1][O][C][C][Branch1][C][Cl][=C][Ring1][Branch2][N][Branch1][C][C][C][=Branch1][C][=O][C][Branch1][C][C][Branch1][C][C][S][S][C][C@@H1][Branch2][Ring2][Ring1][C][=Branch1][C][=O][N][C][C][C][C@H1][Ring1][Branch1][C][=Branch1][C][=O][N][C@@H1][Branch1][=Branch1][C][Branch1][C][C][C][C][=Branch1][C][=O][O][N][C][=Branch1][C][=O][C@@H1][Branch1][#Branch1][C][C][Branch1][C][C][C][N][C][Ring2][Branch1][Branch2][=O],0.6199258733164218
282.79100000000005,3.5395900000000022,2,1,38.33,5,0.618632059565418,4.842642870177778,1,[C][C][C@H1][Branch1][C][C][C@@H1][N][C][=Branch1][C][=O][C@H1][Branch1][#C][C][C][=C][C][=C][Branch1][Ring1][O][C][C][Branch1][C][Cl][=C][Ring1][=Branch2][N][Branch1][C][C][C][=Branch1][C][=O][C@H1][Branch1][#Branch1][C@@H1][Branch1][C][C][C][C][N][C][=Branch1][C][=O][C@H1][Branch2][Ring1][Ring2][N][C][=Branch1][C][=O][C][=C][N][=C][C][=C][C][=C][C][Ring1][=Branch1][=N][Ring1][#Branch2][N][C][=Branch1][C][=O][C@H1][Branch1][Branch2][C][C][C][Branch1][C][N][=O][N][C][=Branch1][C][=O][C@H1][Branch1][C][C][N][C][Ring2][Branch1][N][=O],0.618632059565418
270.369,1.8629,4,2,74.6,3,0.6061510149230135,4.483615290209562,1,[C][C][C][C][C@H1][Branch1][C][C][C][C][C@][Branch1][C][O][Branch2][=Branch1][=N][C][Branch2][=Branch1][C][=Branch1][C][=O][N][C@@H1][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][C@@H1][Branch1][=Branch1][C][Branch1][C][C][C][C][=Branch1][C][=O][N][C@@H1][Branch1][=N][C][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1][C][=Branch1][C][=O][N][C@H1][Branch1][=Branch1][C][=Branch1][C][=O][O][C][S][S][=Branch1][C][=O][=Branch1][C][=O][C][C][Ring2][Ring2][P][Branch1][C][C][C],0.6061510149230135
475.4980000000003,0.7256800000000021,8,2,124.66000000000003,5,0.5974565599117996,5.253260791837294,4,[C][O][C@@H1][C][C][=Branch1][C][=O][N][C@@H1][Branch2][#Branch1][=Branch2][C][=Branch1][C][=O][N][C][C][C][C@H1][Ring1][Branch1][C][=Branch1][C][=O][N][C@H1][C][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][O][C][O][Ring1][#Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][#Branch2][C][=Branch1][C][=O][N][C@@H1][Branch1][#Branch1][C][C][Branch1][C][C][C][C][=Branch1][C][=O][N][C@@H1][Branch1][=Branch1][C][Branch1][C][C][C][C][=Branch1][C][=O][N][C@@H1][Branch1][#Branch1][C][C][Branch1][C][C][C][C][=Branch1][C][=O][O][C@@H1][Ring2][Branch1][#Branch1][C],0.5974565599117996
