MW,LogP,HBA,HBD,PSA,RotB,QED,SA,num_rings,generated_sequence,score
500.5890000000003,2.5665000000000004,8,7,192.63,7,0.20310362896920975,5.6295595597981976,1,COC(CC)C(O)=C1CCC=C(C(O)C(O)CC(O)CC(O)=NC(CCC(=O)O)C(O)=N1)C(C)C,-0.026626071508955483
503.59300000000025,2.565100000000002,8,6,186.15,8,0.09511772764058678,5.702076439113042,1,COC(O)[C@H]1OCCCCC[C@H](N=C(O)OCCCCN=C(O)O)C(O)=NC(O)C=C[C@H](C)[C@H]1C,-0.02701333367061621
513.5400000000004,2.482200000000001,9,7,206.56999999999996,5,0.17281305043140988,4.992273214665821,2,C[C@@H]1O[C@H](CCCC(=O)O)c2cc(O)cc(O)c2C(=O)OC[C@@H](N=C(O)O)CCCCC[C@H](O)[C@@H]1O,-0.028000371426108603
513.5400000000003,2.4653,10,6,195.57,11,0.18776921594423088,5.176938520788271,2,CCC[C@@H]1N=C(O)CC(O)c2cc(OCCCC(O)CO)cc(O)c2C(=O)O[C@@H]1C[C@H](C)OC(=O)O,-0.03042993263219675
501.6210000000004,2.5756700000000015,9,5,170.76,13,0.11005279220754312,5.4464260798013004,1,CC[C@@H]1CC(=O)O[C@H](C)[C@H](OC(O)=NC(O)CCCCCCCCNC(=N)[C@@H](C)O)C(=O)O[C@@H]1C,-0.03044112987390646
487.56100000000026,2.545,8,6,177.48999999999998,8,0.14124052630701375,6.194023701131541,3,CNCCC[C@@H]1NC(=O)c2cc(ccn2)-c2coc(n2)[C@H](CCCN=C(O)NO)N=C(O)C[C@@H]1C,-0.03070691915513461
484.5460000000002,2.504500000000001,7,5,178.47,7,0.20612370208282174,5.612492269465243,1,CO[C@H]1/C=C\C(O)C[C@@H](C)[C@H](OC(O)=NCCC(=O)O)C(O)=N[C@@H](CC(=O)O)C(C)=C[C@@H](C)C1,-0.030960369248443635
489.60600000000034,2.4424000000000006,7,6,177.10999999999996,7,0.3132900496256911,5.393193394111606,1,CO[C@H]1C[C@@H](C)C[C@H](O)[C@@H](C)C(O)[C@@H](C)CC[C@H](CCC(=O)O)C(O)[C@@H](CCC(=O)O)C(O)=N1,-0.0310319600412214
489.6060000000003,2.4424000000000006,7,6,177.10999999999996,7,0.3132900496256911,5.486787240265452,1,CO[C@H]1C[C@@H](C)C[C@H](O)[C@H](C)C[C@H](O)C[C@@H](CCC(=O)O)[C@@H](C)C(O)[C@@H](CCC(=O)O)C(O)=N1,-0.031031960041221475
486.5660000000001,2.4547000000000017,8,5,186.12,10,0.17684777501705015,5.629655459860197,1,CO[C@@H]1C[C@H](C)C[C@@H](OC(O)=NCCCCCC(=O)O)C(O)C(O)=N[C@@H](C(O)=N1)C=N[C@@H](C)C,-0.03240715698730709
490.5610000000004,2.5683,9,5,203.08999999999997,11,0.29108845697894054,6.041451673159513,3,NCCCC[C@@H]1NC(=O)c2coc(n2)-c2coc(n2)[C@H](CCCCC(=O)O)N=C(O)C[C@@H]1CCN,-0.03320784973466315
512.5560000000004,2.5548,9,7,198.36999999999998,10,0.17949147332967158,5.224471794777989,2,COC(O)C[C@H]1CCC[C@H](CC(=O)O)c2c(O)cc(O)cc2CC(O)=N[C@@H](CCCCC(=O)O)NO1,-0.033333150826167654
515.5710000000004,2.4577,8,6,205.05999999999997,7,0.2990341620295966,6.0094368142690655,3,NCCCC[C@H]1NC(=O)c2coc(n2)-c2cccc(n2)NC(=O)C[C@@H](NC(=O)O)C[C@H](CCC)N=C1O,-0.03544165013088479
499.6010000000003,2.5889000000000006,8,6,177.11,8,0.09626247650533837,5.483350405386566,1,CO[C@H]1/C=C/C(=O)[C@@H](O)[C@@H](C)C[C@H](O)CC[C@H](CC[C@H](CCC(=O)O)C(O)=NO)[C@@H](O)/C=C(\C)C1,-0.035568952810000144
518.6040000000005,2.4935,10,6,187.36999999999998,14,0.08577759324859985,5.533882203504796,1,COC(O)=CNCC(O)=N[C@@H](C)C(O)[C@@H](C)C(=O)O[C@H](C)C[C@@H](C)C(O)[C@H]1CCC[C@@]1(C)OC(=O)O,-0.0372987300588113
512.6140000000003,2.5786000000000016,9,6,209.69,12,0.03519884931465259,5.275829882545842,2,CCC[C@@H]1NC(=O)[C@H](N=C(O)[C@@H](N)CSSC[C@H](N=C(O)O)c2cc([N+](=O)[O-])cc(N)c2)cc1,-0.04031036571404513
511.52800000000036,2.5843,9,7,214.21999999999997,9,0.06419790377028804,6.178354827929145,2,COC(O)[C@@H]1OC(=O)c2cc(cc(O)c2O)C[C@H](N=C(O)O)C(O)=N[C@@H](CCCCCCC)C(O)=N1,-0.04084871523071477
479.5300000000002,2.4777000000000005,8,6,195.26,7,0.1472459717779321,5.339778455927674,2,CCCCC[C@H]1OC(=O)c2cc(O)cc(O)c2C[C@@H](N=C(O)[C@@H](N)C(=O)O)[C@@H](C)C(O)=N[C@H]1C,-0.04190047732424971
511.58700000000033,2.5916900000000007,10,7,205.88,7,0.12508195560771182,5.599237329235082,4,COC(O)=NCCCCCNC(=N)c1cc2c(N)cc1Nc1nc(C)c(N)c(n1)CNC(=O)OCC=C\2,-0.04338390544891102
478.54600000000016,2.4746,8,5,188.38,9,0.20310687261380558,4.624509628403166,2,CCCCC[C@@H]1CCCC(=O)[C@H](CC(=O)NCc2ccc([N+](=O)[O-])cc2O)C(O)=N[C@@H](N)[C@H]1O,-0.04409446749876872
521.5270000000003,2.526000000000001,9,6,217.87999999999994,10,0.0868220953012709,5.082319288317438,2,COC(O)=Nc1ccc(N)cc1CCC[C@@H]1OC(=O)/C=C\C[C@H](NC(=O)OCCCN=C(O)O)C(O)=N1,-0.04429228957730743
504.6610000000003,2.3904,8,6,164.75,9,0.2041800267598553,5.112193074788882,1,CC[C@@H](O)[C@@H](C)[C@@H](O)[C@H]1CCCCC[C@H](C(=O)O)OC(=O)[C@H](CCCCC)CC[C@H](O)[C@@H](O)[C@H]1O,-0.04482014373024709
503.9800000000003,2.6132,8,8,201.57999999999996,12,0.06926834786849612,6.014127038977674,2,C[C@H]1[C@H](CCC(O)CC(O)Cl)c2cc(cc(O)c2O)[C@@H](N=C(O)[C@@H](CCCCN)N=C(O)O)O1,-0.04597434066955184
517.6160000000003,2.5772000000000004,7,6,194.17999999999998,10,0.2505915296215847,5.478789249208571,1,CO[C@H]1C[C@H](C)[C@@H](C)[C@H](C)C(O)C[C@@H](CCCC(=O)O)C(O)C(O)=N[C@@H](CC(=O)O)[C@@H]1CCC(=O)O,-0.04684942074348471
476.59600000000034,2.4878,7,7,191.05,8,0.15772214689523292,5.764149037984425,1,CC[C@H](O)[C@@H]1N=C(O)[C@@H](N=C(O)O)CSCC[C@@H](CO)C(O)=N[C@@H](CCCCC)C(O)=N1,-0.0470616963570156
505.5320000000003,2.6168000000000005,9,5,196.7,8,0.2032931965845172,4.91331223442889,3,CO/N=C(\NC(=O)NCCCC[C@@H]1NC(=O)c2coc(n2)-c2coc(n2)[C@H](C)CCN=C(O)O)CC1,-0.04801219111850689
506.46400000000034,2.6163999999999996,10,7,207.59999999999997,6,0.22366812973966943,5.825815909704513,3,COCCC[C@@H]1OC(O)=Nc2cc(cc(O)c2O)-c2cc(cc(O)c2O)C[C@H](CC(=O)O)NC(=O)O1,-0.04832149401663822
501.5770000000001,2.3788,8,8,208.14999999999995,6,0.1523189038725931,5.844583164821545,1,CC[C@H](O)[C@@H]1CC[C@@H](C)[C@H](O)CCC[C@H](OCCN=C(O)O)[C@@H](O)/C=C/C(O)=N\C(O)=N/C=C1O,-0.04858248775021715
490.6230000000002,2.383000000000002,7,7,191.05,6,0.21783342995027544,6.150402225389097,1,CCC(O)[C@@H](N=C(O)O)[C@@H]1CSC[C@@](C)(O)C(O)=N[C@@H](C(O)=N[C@@H](C(C)C)C(O)=N1)C(C)C,-0.05041777976071454
515.6520000000003,2.6003000000000034,7,7,202.57999999999998,12,0.19197848089611805,5.627620622323924,1,COC(C)[C@@H]1N=C(O)[C@@H](CCCCCNC(=O)O)N=C(O)[C@H](CCCCN)N=C(O)[C@@H](C)C(O)[C@H]1C,-0.0508876686044875
525.5510000000002,2.4944000000000006,10,7,214.40999999999997,9,0.081691780417811,5.3942001274583244,2,C[C@H](O)[C@H](CCCC(=O)O)C[C@@H]1CCC(=O)c2c(O)cc(O)c(O)c2C(=O)O[C@@H](N=C(O)C(O)C)[C@@H]1C,-0.051151070409132506
495.5250000000002,2.3725000000000005,9,6,186.33999999999997,3,0.20642250311923774,5.066042427762152,2,CO[C@H]1/C=C\C(=O)[C@@H](O)[C@@H](O)CCCCC[C@H](N=C(O)O)c2cc(O)cc(O)c2C(=O)O[C@H]1CC,-0.05177936365000996
519.5030000000003,2.5853,10,5,184.57,7,0.2056769477473456,5.255614078382646,3,COc1c2cc(c(O)c1OC)CCC[C@H](N=C(O)OCc1cc(O)cc(O)c1)C(=O)O[C@@H](CC(=O)O)C2,-0.05182318434832084
486.5660000000003,2.613900000000002,7,6,197.11999999999995,8,0.13012168719529596,5.577219572931008,1,COC(=O)[C@@H]1C[C@H](C)[C@H](O)[C@@H](C)C(O)=N[C@@H](CCCCCCN=C(O)O)C(O)=N[C@@H](C)C(O)=N1,-0.052892372077644946
510.5800000000002,2.623700000000001,9,6,181.82,9,0.21329246833913013,4.904512819450776,2,C[C@@H](O)C(=O)[C@@H]1[C@@H](C)CCCC[C@H](O)[C@H](CCCC[C@H](O)CC(=O)O)c2cc(O)cc(O)c2C(=O)O1,-0.053814644846919224
475.5500000000003,2.5616699999999994,9,5,170.89,14,0.11830961138738968,5.608506769307838,3,CN=C(O)NCCCNC(=N)CCCCCCNCC[C@@H]1OC(=O)c2coc(n2)-c2coc1n2,-0.05476970169719689
504.6210000000002,2.3643000000000005,8,6,178.14,8,0.1252228897114568,4.954288233302895,1,CC(C)(C)OC(=O)NCC[C@@H]1CCC[C@@H](C)C[C@H](O)[C@@H](CCCCN=C(O)O)OC(=O)[C@H](O)[C@H]1O,-0.05506117474228083
516.6360000000003,2.610570000000003,8,8,222.26999999999995,12,0.10820635976008543,5.448825912396122,1,C[C@@H]1CCCC(O)CC[C@H](OC(O)=N[C@H](CCCCCN)C(=O)O)C(O)=N[C@H](CCCC(=N)O)[C@H]1O,-0.05534565898062966
524.6110000000002,2.5641000000000007,8,7,189.14,11,0.09800833721046479,5.015775394973531,2,CCN[C@H]1C[C@@H](C)CC(O)C[C@H](OCCN=C(O)CCC(=O)O)[C@@H](CC(=O)O)c2cc(O)c(O)cc2C1,-0.05549968363873849
507.5360000000003,2.6366000000000005,9,6,194.17999999999998,6,0.14415111539662734,5.108313378772702,2,CO[C@H]1/C=C\C(=O)[C@@H](CCC(=O)O)[C@@H](O)CC(=O)CCC[C@@H](c2cc(O)cc(O)c2C(O)=NO)[C@@H]1C,-0.056680638528513766
514.4910000000002,2.6224,10,6,188.03999999999994,5,0.06581246991898355,4.29367468409155,3,COC(O)=Nc1ccc2c(c1)NCCC[C@H](NC(=O)/C=C/c1cc(C(=O)NO)cc(O)c1)COC(=O)O2,-0.05689497274803827
507.54400000000044,2.6376,10,6,198.14999999999998,7,0.10552806580057615,5.46565373480879,2,COC(O)C(O)=Nc1ccc2c(c1)/N=C(\C)C(O)C[C@H](CCCCC)N=C(O)OC(=O)CNC(O)=N2,-0.05707056460207858
528.5550000000003,2.4975,9,8,222.08999999999995,3,0.12310375651291881,5.503900669916408,2,CC[C@H]1O[C@@](C)(O)c2cc(O)c(O)cc2CCC(=O)O[C@@H](N=C(O)O)CCCCC[C@H](N=C(O)O)[C@@H]1O,-0.05711875436316926
471.55100000000016,2.48717,9,6,185.25,7,0.1413944077214505,5.736146069733936,1,CO[C@H]1/C=C\C(=O)[C@@H](C)[C@@H](O)CCCC[C@H](OC(=N)CCC[C@H](O)C(O)=NO)[C@@H](C)C(O)=N1,-0.0571289753802741
497.63300000000015,2.35727,8,8,192.83999999999997,4,0.09527845377139228,5.710336002767908,1,C[C@@H]1CCCC(O)CC[C@H](OC(N)=N\O)[C@@H](CO)/C=C\C=C(/CC(=N)O)C(O)[C@@H](C)/C=C(\C)[C@H]1O,-0.057287932586191206
474.5870000000002,2.5676000000000005,9,5,182.43,8,0.1672539685260395,5.37905855866771,3,NCCCCC[C@@H]1N=C(O)[C@H](CCCN)N=C(O)c2csc(n2)-c2cccc(N)c2OC1=O,-0.05757120700489063
523.5390000000002,2.4161,9,7,218.56999999999996,7,0.06905886259068099,5.046458021542774,2,CCCCC[C@@H]1OC(=O)c2cc(O)cc(O)c2CCC(=O)N[C@@H](CC(=O)O)C(O)=N[C@@H](C(O)=NO)[C@H]1C,-0.05781532395481354
476.5340000000003,2.5847999999999995,9,4,178.09999999999997,10,0.3749881623773456,5.945042041954041,3,CCNC(=O)[C@H](N)CCCCC[C@@H]1NC(=O)c2coc(n2)-c2coc(n2)[C@H](CCC)N=C(O)O1,-0.057906640586377796
491.54500000000024,2.6393700000000004,8,5,187.24,13,0.06949711977984056,4.332792320012661,2,CCCCCCCOC(=O)C[C@@H]1NC(=O)[C@H](NC(=N)c2cccc([N+](=O)[O-])c2N=C(O)[C@@H](C)O)C1,-0.0582562237361812
496.51700000000017,2.3539999999999996,10,7,202.52999999999997,8,0.2617344945880359,4.8989182524561325,2,CO[C@H]1CCCCC[C@H](CCC(=O)NCC(=O)CO)C(O)=Nc2cc(NO)cc(O)c2N=C(O)O1,-0.05881398775801563
490.52100000000036,2.3607,9,6,220.47,9,0.1709411294381792,6.289726709184386,3,CN=C(O)NCCC[C@@H]1N=C(O)c2coc(n2)-c2coc(n2)[C@@H](CCCCCN)N=C(O)N=C1O,-0.058856810684915405
513.6130000000003,2.6313000000000004,8,7,194.93,7,0.16282007143409544,5.259097164604258,2,CCCCNC(=O)O[C@@H]1CSCc2cc(O)cc(O)c2C(O)C[C@H](N=C(O)O)[C@@H](CC(N)=O)[C@@H]1C,-0.05915746340065679
510.58800000000025,2.360900000000001,11,4,178.77,8,0.17547540872307488,5.294810056823122,2,CCN=C1CCCC(N)C(OC)CC(=O)OC(C(C)C(O)CNc2ccc([N+](=O)[O-])cc2O)C(C)O1,-0.05953345761838449
520.6300000000003,2.3927000000000005,8,6,201.46999999999994,10,0.18332128322637817,5.141204449101688,1,CC(=O)N[C@@H]1CSSC[C@@H](CCCC(=O)O)N=C(O)[C@H](CCCCC(=O)O)N=C(O)CN=C1O,-0.059535821149960116
495.5250000000002,2.6489000000000003,8,6,194.18,9,0.2772063042277977,4.9737480708864945,2,COC(O)CC1CCC(=O)CCCC(CCc2cc(O)cc(O)c2C(=O)O)C(CC(=O)O)C(O)=N1,-0.060228698309028765
503.63300000000027,2.3499000000000003,8,6,177.10999999999999,12,0.17224123367378977,5.128381383445026,1,CC(C)[C@H]1C[C@H](CC[C@@H](O)CCCCC[C@@H](CC(=O)O)O)OC(=O)C[C@H](O)CCN=C(O)C[C@@H]1O,-0.060478065081482166
510.5400000000003,2.6425,8,7,209.7,7,0.21043742003739524,4.96437657571134,2,CO[C@@H]1CCCC(O)c2cc(O)cc(O)c2CCC[C@@H](N=C(O)/C(O)=N/[C@@H](CCC(=O)O)C(=O)O)c1,-0.06077307298467002
490.57500000000033,2.3552,8,5,182.82,13,0.14584843457764413,4.659084349732257,1,CCCC[C@H]1OC(=O)[C@@H](N=C(O)[C@@H](NC(=O)CC(CC(=O)O)O)CCSC(=O)O)CC(C)C1,-0.060910170743480735
482.5740000000004,2.6327,8,4,159.19,8,0.322529135987072,5.64841906771341,2,CNC(=O)[C@@H]1C[C@@H](C)[C@H](O)C[C@@H](C)C[C@H](O)[C@@H](CCCCCCC(=O)O)OC(=O)c2coc(n2)-1,-0.06349919923904501
502.5650000000002,2.3404000000000016,8,6,206.34999999999997,11,0.1806801300495932,5.611102662063126,1,CO[C@@H](N=C(O)[C@@H]1CCC[C@@H](N=C(O)OCC[C@@H](CCC(=O)O)O)C(O)=N[C@@H](C)C(O)=N1)C(C)C,-0.06404578440459546
519.6320000000002,2.6290999999999993,9,6,186.33999999999997,10,0.08232426620705138,5.103580543479325,1,CCCCC[C@H]1CCCCC[C@H](O)CC[C@@H](OC(O)=N[C@H](O)[C@H](O)O)C(=O)O[C@H](CCC(=O)O)[C@@H]1C,-0.06487180663431534
467.4710000000003,2.4936,9,4,172.18,5,0.4712909497558822,4.752518487057584,2,COC(=O)[C@@H]1CCC[C@@H](C)[C@H](OC)c2cc(O)cc(O)c2C(=O)O[C@@H](CCC(=O)O)C(O)=N1,-0.06510834788258665
503.60400000000044,2.662,9,5,198.38,7,0.37663284330488833,6.152564608768083,3,CNC(=O)[C@@H]1CCCCN=C(O)c2coc(n2)-c2coc(n2)[C@H](CCCN)N=C(O)C[C@@H]1CCCN,-0.06519965693161282
505.53200000000044,2.3374999999999995,10,5,214.18,9,0.1441826464857115,6.2452720594371325,3,CN=C(O)NCCC[C@@H]1N=C(O)c2coc(n2)-c2coc(n2)[C@@H](CCCCCN)N=C(O)OC(=O)C1,-0.06593490802298921
532.6460000000005,2.541400000000002,10,6,224.4,12,0.21889939123007737,6.197315185648618,3,NCCCC[C@@H]1NC(=O)c2coc(n2)-c2coc(n2)[C@@H](CCCCCN)N=C(O)C[C@H](CCCN)N=C1O,-0.06735932648119461
533.6590000000003,2.4800000000000004,8,7,197.34,7,0.14491664802588633,5.4105028127418535,1,CC[C@@H]1CCC(O)C[C@H](O)[C@H](C[C@H](CCC(=O)O)O)OC(=O)C[C@H](N=C(O)O)CCC[C@@H](C)C(O)[C@@H]1C,-0.06779168919565352
501.57700000000034,2.3283000000000005,7,6,201.82999999999998,7,0.13090588177836268,5.150623480393731,1,COC(=O)[C@@H]1CCCCC[C@H](N=C(O)/N=C(\O)CCCCC(=O)O)C(O)=NCC(O)C(C)C(O)C1,-0.06875238262053163
484.5790000000003,2.3439,8,6,195.54000000000002,7,0.1810075919999702,6.470315782442592,3,CCCCC[C@@H]1N=C(O)[C@]2(C)CSC(=N[C@H](N=C(O)O)C(=NCCO)CCN=C1O)C(O)=N2,-0.06964181620262326
473.5440000000001,2.3865199999999995,9,6,177.10999999999999,12,0.11426484509649418,4.518762997356827,1,CCCCC(C)OC(=O)c1cc(O)cc(C)c1C[C@@H](N=C(O)[C@@H](O)C(O)O)CSC(=O)O,-0.0697145136108687
482.5450000000002,2.34907,9,4,168.41999999999996,6,0.23234977527544978,4.981153786398111,4,N=C(N)NCCCOCN1CCCCCCNC(=O)c2coc(n2)-c2cccc(n2)-c2coc1n2,-0.06973870147916408
473.61100000000016,2.61467,8,6,164.68999999999997,13,0.10277842368266471,5.127270361565499,1,CCCCNCCCCCC[C@H]1OCC[C@H](C)C(O)[C@H](O)C(O)=N[C@@H](CCC(=N)O)C(=O)O1,-0.06992417827904708
523.6310000000003,2.3695999999999993,8,6,178.96999999999997,9,0.12259493242321011,4.162162849772024,2,COC(O)N=C(N)NCCCCCCN1CCCCCCCCNC(=O)c2c(O)cc(O)cc2OC1=O,-0.07038723068852823
530.6190000000003,2.590600000000002,9,7,220.01,4,0.09313807611495929,6.004789487007635,1,CO[C@@H]1C/C=C(\C)C[C@H](C)[C@@H](O)C(O)C[C@H](C)C[C@H](OC(N)=O)C(O)=N[C@@H](CC(O)=NO)[C@@H](C)C(O)=N1,-0.0711577841420046
532.6450000000001,2.4253000000000005,10,6,226.75999999999996,12,0.0752410317217437,5.184382140243604,2,NCCCC[C@@H]1N=C(O)[C@@H](CCCCCCN)N=C(O)c2c(N[N+](=O)[O-])ccc(O)c2SS1(=O)=O,-0.07180249647470494
510.50300000000027,2.6731999999999996,10,6,182.82999999999998,2,0.2579045491003934,6.10194205470491,4,CO[C@@H]1CCC(O)=Nc2cc(cc(O)c2O)-c2cc(Nc3ncccc3c2)C[C@H](C(=O)O)NCC(=O)O1,-0.07239454700459144
498.5290000000003,2.680900000000001,9,7,214.17999999999998,9,0.15000228078259095,5.171715591686693,2,CC[C@@H]1CCC(O)[C@H](CCC(=O)O)C(O)c2cc(O)cc([N+](=O)[O-])c2N=C(O)[C@H]1CCCC(O)O,-0.07241978296018335
490.5900000000003,2.3249000000000004,9,5,170.81999999999996,7,0.26338519760209184,5.187810451332911,1,CCCCC[C@H]1CC(=O)CC[C@H](C)[C@@H](O)C[C@@H](O)C[C@](CC)(O)C(O)[C@@H](CC(=O)O)OC(=O)O1,-0.07252443726082922
526.5680000000002,2.3761,9,7,217.34999999999994,4,0.22425424580511183,5.759034189526096,2,COC(=O)N=CC[C@@H]1CSCc2cc(O)cc(O)c2CC[C@H](N=C(O)O)C(O)=N[C@H](C(O)=N1)C(O)C,-0.07266104937309976
497.62200000000024,2.3180700000000023,8,7,188.44999999999996,11,0.10408505683409902,6.085551475683621,2,CCNC(=O)CC[C@@H]1N=C(O)c2coc(n2)[C@H](CCCCNC(=N)NO)N=C(O)C[C@@H]1CSC,-0.07292724813127026
518.6000000000004,2.6647999999999996,9,5,187.88999999999996,10,0.21115353239290627,5.417321781804704,1,CC[C@H](C)[C@@H](CC(=O)O)[C@H]1C[C@@](C)(O)CC[C@](C)(O)[C@H](O)CC(=O)[C@@H](CCCCC(=O)O)OC(=O)O1,-0.07569204978067401
520.6490000000001,2.663200000000001,8,8,200.28000000000003,7,0.14211858108853556,6.0794995052229,1,CC[C@H](O)[C@@H](N=C(O)[C@@H]1OCCCCCC[C@H](N=C(O)O)C(O)=NC(O)[C@H](C)C(O)=N1)[C@@H](C)CS,-0.07724637987634163
488.54000000000025,2.6854000000000005,10,5,178.46999999999997,5,0.177980368199396,5.218434640306071,2,COC(=O)[C@@H](N=C(O)[C@@H]1CSSC[C@H](N=C(O)O)c2cc(O)cc(O)c2C(=O)O1)C(C)C,-0.07762107961114689
475.5500000000003,2.3445000000000014,9,5,201.86999999999998,8,0.21556902301089786,6.433938195800195,3,CCCCN=C(O)[C@@H](N)[C@@H]1CCN=C(O)c2coc(n2)-c2coc(n2)C[C@H](CCCN)N=C1O,-0.07912047775386517
476.4670000000001,2.3408999999999995,6,6,193.63,6,0.14539787668144272,5.24621066892861,1,C/C=C/CNC(=O)[C@H]1CCCCC[C@H](N=C(O)OP(=O)(O)O)C(O)=N[C@@H](C(C)C)C(O)=N1,-0.07915338246720732
500.5410000000003,2.301799999999999,9,6,191.04999999999998,12,0.13084899299091626,5.280438158490547,1,CCOC(O)=C1C(C)C(OC(=O)C(O)C(C(=O)O)C=CC(C)C(CC)CC(=O)O)C=C(O)C(O)C1,-0.0792873831325013
496.5530000000003,2.7024000000000012,7,7,192.81999999999996,8,0.2630823705128045,4.80891982086427,2,CC[C@H](O)[C@@H]1CC[C@H](CCC(=O)O)c2cc(O)c(O)cc2C[C@@H](C(=O)O)CC[C@@H](CC(=O)O)[C@@H]1O,-0.08125299278180512
488.54900000000026,2.304570000000001,11,6,210.9,8,0.29661293411457784,6.363954681212357,3,C/C=C1/NC(=N)[C@@H](CCCCN)C(=O)c2coc(n2)-c2coc(n2)[C@H](CCCCN)N=C(O)NO1,-0.0814577386624495
522.5310000000003,2.32969,9,6,204.07999999999996,7,0.28828331058771484,4.854058772762388,2,CCOC(=O)CNC(=O)CC[C@H]1N=C(O)[C@](NC(=O)O)CC[C@@H](C)[C@H](C)c2cc(O)cc(O)c2C(=O)O1,-0.08167902558184728
494.5450000000003,2.7033000000000014,7,5,186.53999999999996,6,0.37328455031813823,4.953343629141304,2,CCCCNC(=O)[C@@H]1CCCN=C(O)c2coc(CC(=O)O)c2CN=C(O)C[C@@H](C)N=C(O)OC1,-0.08204858621572998
506.6330000000003,2.702900000000002,9,7,177.14,7,0.15424019298968783,5.50105514925991,1,CCCCO[C@@H]1CC[C@@H](C)[C@H](OC(=O)O)[C@H](O)[C@@](O)(O)CC=C(O)C[C@H](CCC)[C@@H](O)[C@@H](C)C1O,-0.0822370497768502
